country,continent,year,lifeExp,pop,gdpPercap,gdp,score,status,pol_rights,civ_rights
Poland,Europe,1972,70.85,33039545,8006.506993,264531348088.03818,84,Free,35,49
Poland,Europe,1977,70.67,34621254,9508.141454,329183780346.86334,84,Free,35,49
Poland,Europe,1982,71.32,36227381,8451.531004,306176833715.2205,84,Free,35,49
Poland,Europe,1987,70.98,37740710,9082.351172,342774381700.6121,84,Free,35,49
Poland,Europe,1992,70.99,38370697,7738.881247,296946267447.61914,84,Free,35,49
Poland,Europe,1997,72.75,38654957,10159.58368,392718270288.30176,84,Free,35,49
Poland,Europe,2002,74.67,38625976,12002.23908,463598198650.34204,84,Free,35,49
Poland,Europe,2007,75.563,38518241,15389.92468,592792827796.0879,84,Free,35,49
Portugal,Europe,1952,59.82,8526050,3068.319867,26160648602.03535,96,Free,39,57
Portugal,Europe,1957,61.51,8817650,3774.571743,33282852529.663948,96,Free,39,57
Portugal,Europe,1962,64.39,9019800,4727.954889,42645207507.8022,96,Free,39,57
Portugal,Europe,1967,66.6,9103000,6361.517993,57908898290.27901,96,Free,39,57
Portugal,Europe,1972,69.26,8970450,9022.247417,80933619341.82765,96,Free,39,57
Portugal,Europe,1977,70.41,9662600,10172.48572,98292660518.072,96,Free,39,57
Portugal,Europe,1982,72.77,9859650,11753.84291,115888777247.5815,96,Free,39,57
Portugal,Europe,1987,74.06,9915289,13039.30876,129288514715.63164,96,Free,39,57
Portugal,Europe,1992,74.86,9927680,16207.26663,160900556777.3184,96,Free,39,57
Portugal,Europe,1997,75.97,10156415,17641.03156,179169637551.4574,96,Free,39,57
Portugal,Europe,2002,77.29,10433867,19970.90787,208373796584.83328,96,Free,39,57
Portugal,Europe,2007,78.098,10642836,20509.64777,218280817633.8757,96,Free,39,57
Puerto Rico,Americas,1952,64.28,2227000,3081.959785,6863524441.195,NA,NA,NA,NA
Puerto Rico,Americas,1957,68.54,2260000,3907.156189,8830172987.14,NA,NA,NA,NA
Puerto Rico,Americas,1962,69.62,2448046,5108.34463,12505462638.09298,NA,NA,NA,NA
Puerto Rico,Americas,1967,71.1,2648961,6929.277714,18355386422.555153,NA,NA,NA,NA
Puerto Rico,Americas,1972,72.16,2847132,9123.041742,25974504080.983944,NA,NA,NA,NA
Puerto Rico,Americas,1977,73.44,3080828,9770.524921,30101306751.314587,NA,NA,NA,NA
Puerto Rico,Americas,1982,73.75,3279001,10330.98915,33875323753.83915,NA,NA,NA,NA
Puerto Rico,Americas,1987,74.63,3444468,12281.34191,42302689206.05388,NA,NA,NA,NA
Puerto Rico,Americas,1992,73.911,3585176,14641.58711,52492666708.68136,NA,NA,NA,NA
Puerto Rico,Americas,1997,74.917,3759430,16999.4333,63908179531.019005,NA,NA,NA,NA
Puerto Rico,Americas,2002,77.778,3859606,18855.60618,72775210745.96507,NA,NA,NA,NA
Puerto Rico,Americas,2007,78.746,3942491,19328.70901,76203261313.5439,NA,NA,NA,NA
Reunion,Africa,1952,52.724,257700,2718.885295,700656740.5215,NA,NA,NA,NA
Reunion,Africa,1957,55.09,308700,2769.451844,854929784.2428,NA,NA,NA,NA
Reunion,Africa,1962,57.666,358900,3173.72334,1139049306.726,NA,NA,NA,NA
Reunion,Africa,1967,60.542,414024,4021.175739,1664863264.1637359,NA,NA,NA,NA
Reunion,Africa,1972,64.274,461633,5047.658563,2330165765.413379,NA,NA,NA,NA
Reunion,Africa,1977,67.064,492095,4319.804067,2125753982.350365,NA,NA,NA,NA
Reunion,Africa,1982,69.885,517810,5267.219353,2727418853.1769304,NA,NA,NA,NA
Reunion,Africa,1987,71.913,562035,5303.377488,2980683766.46808,NA,NA,NA,NA
Reunion,Africa,1992,73.615,622191,6101.255823,3796146461.7681932,NA,NA,NA,NA
Reunion,Africa,1997,74.772,684810,6071.941411,4158126197.6669097,NA,NA,NA,NA
Reunion,Africa,2002,75.744,743981,6316.1652,4699106901.6612005,NA,NA,NA,NA
Reunion,Africa,2007,76.442,798094,7670.122558,6121478792.804452,NA,NA,NA,NA
Romania,Europe,1952,61.05,16630000,3144.613186,52294917283.18,83,Free,35,48
Romania,Europe,1957,64.1,17829327,3943.370225,70307637223.58858,83,Free,35,48
Romania,Europe,1962,66.8,18680721,4734.997586,88453168839.73952,83,Free,35,48
Romania,Europe,1967,66.8,19284814,6470.866545,124789457739.14763,83,Free,35,48
Romania,Europe,1972,69.21,20662648,8011.414402,165537035770.6565,83,Free,35,48
Romania,Europe,1977,69.46,21658597,9356.39724,202646437193.0723,83,Free,35,48
Romania,Europe,1982,69.66,22356726,9605.314053,214743374426.87048,83,Free,35,48
Romania,Europe,1987,69.53,22686371,9696.273295,219973253287.76245,83,Free,35,48
Romania,Europe,1992,69.36,22797027,6598.409903,150424128715.75836,83,Free,35,48
Romania,Europe,1997,69.72,22562458,7346.547557,165756170699.8151,83,Free,35,48
Romania,Europe,2002,71.322,22404337,7885.360081,176666264621.0713,83,Free,35,48
Romania,Europe,2007,72.476,22276056,10808.47561,240770207962.99414,83,Free,35,48
Rwanda,Africa,1952,40,2534927,493.3238752,1250540010.9891102,22,Not Free,8,14
Rwanda,Africa,1957,41.5,2822082,540.2893983,1524740985.7332606,22,Not Free,8,14
Rwanda,Africa,1962,43,3051242,597.4730727,1823034933.2912934,22,Not Free,8,14
Rwanda,Africa,1967,44.1,3451079,510.9637142,1763376143.837622,22,Not Free,8,14
Rwanda,Africa,1972,44.6,3992121,590.5806638,2357669470.14992,22,Not Free,8,14
Rwanda,Africa,1977,45,4657072,670.0806011,3120613605.125979,22,Not Free,8,14
Rwanda,Africa,1982,46.218,5507565,881.5706467,4855307638.792286,22,Not Free,8,14
Rwanda,Africa,1987,44.02,6349365,847.991217,5384205753.527205,22,Not Free,8,14
Rwanda,Africa,1992,23.599,7290203,737.0685949,5373379681.745765,22,Not Free,8,14
Rwanda,Africa,1997,36.087,7212583,589.9445051,4255023708.4276733,22,Not Free,8,14
Rwanda,Africa,2002,43.413,7852401,785.6537648,6169268408.369285,22,Not Free,8,14
Rwanda,Africa,2007,46.242,8860588,863.0884639,7647471286.170773,22,Not Free,8,14
Sao Tome and Principe,Africa,1952,46.471,60011,879.5835855,52784690.5494405,NA,NA,NA,NA
Sao Tome and Principe,Africa,1957,48.945,61325,860.7369026,52784690.551945,NA,NA,NA,NA
Sao Tome and Principe,Africa,1962,51.893,65345,1071.551119,70020507.87105499,NA,NA,NA,NA
Sao Tome and Principe,Africa,1967,54.425,70787,1384.840593,98028711.05669099,NA,NA,NA,NA
Sao Tome and Principe,Africa,1972,56.48,76595,1532.985254,117419005.53013,NA,NA,NA,NA
Sao Tome and Principe,Africa,1977,58.55,86796,1737.561657,150813401.580972,NA,NA,NA,NA
Sao Tome and Principe,Africa,1982,60.351,98593,1890.218117,186362274.80938098,NA,NA,NA,NA
Sao Tome and Principe,Africa,1987,61.728,110812,1516.525457,168049218.941084,NA,NA,NA,NA
Sao Tome and Principe,Africa,1992,62.742,125911,1428.777814,179898843.338554,NA,NA,NA,NA
Sao Tome and Principe,Africa,1997,63.306,145608,1339.076036,194980183.449888,NA,NA,NA,NA
Sao Tome and Principe,Africa,2002,64.337,170372,1353.09239,230529056.66908,NA,NA,NA,NA
Sao Tome and Principe,Africa,2007,65.528,199579,1598.435089,319014076.627531,NA,NA,NA,NA
Saudi Arabia,Asia,1952,39.875,4005677,6459.554823,25874890184.73017,7,Not Free,1,6
Saudi Arabia,Asia,1957,42.868,4419650,8157.591248,36053698159.2232,7,Not Free,1,6
Saudi Arabia,Asia,1962,45.914,4943029,11626.41975,57469729990.422745,7,Not Free,1,6
Saudi Arabia,Asia,1967,49.901,5618198,16903.04886,94964675299.15428,7,Not Free,1,6
Saudi Arabia,Asia,1972,53.886,6472756,24837.42865,160766615318.8594,7,Not Free,1,6
Saudi Arabia,Asia,1977,58.69,8128505,34167.7626,277732829132.913,7,Not Free,1,6
Saudi Arabia,Asia,1982,63.012,11254672,33693.17525,379205636077.268,7,Not Free,1,6
Saudi Arabia,Asia,1987,66.295,14619745,21198.26136,309913175526.5532,7,Not Free,1,6
Saudi Arabia,Asia,1992,68.768,16945857,24841.61777,420962502379.0789,7,Not Free,1,6
Saudi Arabia,Asia,1997,70.533,21229759,20586.69019,437050471341.36426,7,Not Free,1,6
Saudi Arabia,Asia,2002,71.626,24501530,19014.54118,465885351158.00543,7,Not Free,1,6
Saudi Arabia,Asia,2007,72.777,27601038,21654.83194,597695839259.5537,7,Not Free,1,6
Senegal,Africa,1952,37.278,2755589,1450.356983,3996587748.4279866,71,Partly Free,29,42
Senegal,Africa,1957,39.329,3054547,1567.653006,4788469786.518282,71,Partly Free,29,42
Senegal,Africa,1962,41.454,3430243,1654.988723,5677013482.149689,71,Partly Free,29,42
Senegal,Africa,1967,43.563,3965841,1612.404632,6394540398.175512,71,Partly Free,29,42
Senegal,Africa,1972,45.815,4588696,1597.712056,7331414920.518976,71,Partly Free,29,42
Senegal,Africa,1977,48.879,5260855,1561.769116,8216240862.75418,71,Partly Free,29,42
Senegal,Africa,1982,52.379,6147783,1518.479984,9335285431.475471,71,Partly Free,29,42
Senegal,Africa,1987,55.769,7171347,1441.72072,10339079560.20984,71,Partly Free,29,42
Senegal,Africa,1992,58.196,8307920,1367.899369,11364398525.70248,71,Partly Free,29,42
Senegal,Africa,1997,60.187,9535314,1392.368347,13276669392.30596,71,Partly Free,29,42
Senegal,Africa,2002,61.6,10870037,1519.635262,16518491524.444695,71,Partly Free,29,42
Senegal,Africa,2007,63.062,12267493,1712.472136,21007739941.07505,71,Partly Free,29,42
Serbia,Europe,1952,57.996,6860147,3581.459448,24569338287.818855,66,Partly Free,23,43
Serbia,Europe,1957,61.685,7271135,4981.090891,36218184315.731285,66,Partly Free,23,43
Serbia,Europe,1962,64.531,7616060,6289.629157,47902193037.461426,66,Partly Free,23,43
Serbia,Europe,1967,66.914,7971222,7991.707066,63703671182.05465,66,Partly Free,23,43
Serbia,Europe,1972,68.7,8313288,10522.06749,87472977399.80711,66,Partly Free,23,43
Serbia,Europe,1977,70.3,8686367,12980.66956,112754859703.88852,66,Partly Free,23,43
Serbia,Europe,1982,70.162,9032824,15181.0927,137128138486.78479,66,Partly Free,23,43
Serbia,Europe,1987,71.218,9230783,15870.87851,146500635545.17334,66,Partly Free,23,43
Serbia,Europe,1992,71.659,9826397,9325.068238,91631822558.67848,66,Partly Free,23,43
Serbia,Europe,1997,72.232,10336594,7914.320304,81807115768.40457,66,Partly Free,23,43
Serbia,Europe,2002,73.213,10111559,7236.075251,73168001828.92632,66,Partly Free,23,43
Serbia,Europe,2007,74.002,10150265,9786.534714,99335920778.79921,66,Partly Free,23,43
Sierra Leone,Africa,1952,30.331,2143249,879.7877358,1885604184.965614,65,Partly Free,28,37
Sierra Leone,Africa,1957,31.57,2295678,1004.484437,2305972823.363286,65,Partly Free,28,37
Sierra Leone,Africa,1962,32.767,2467895,1116.639877,2755749969.248915,65,Partly Free,28,37
Sierra Leone,Africa,1967,34.113,2662190,1206.043465,3210716852.08835,65,Partly Free,28,37
Sierra Leone,Africa,1972,35.4,2879013,1353.759762,3897491953.674906,65,Partly Free,28,37
Sierra Leone,Africa,1977,36.788,3140897,1348.285159,4234824811.047623,65,Partly Free,28,37
Sierra Leone,Africa,1982,38.445,3464522,1465.010784,5075562091.405249,65,Partly Free,28,37
Sierra Leone,Africa,1987,40.006,3868905,1294.447788,5008095519.23214,65,Partly Free,28,37
Sierra Leone,Africa,1992,38.333,4260884,1068.696278,4553590871.789752,65,Partly Free,28,37
Sierra Leone,Africa,1997,39.897,4578212,574.6481576,2630861090.902211,65,Partly Free,28,37
Sierra Leone,Africa,2002,41.012,5359092,699.489713,3748629725.0205965,65,Partly Free,28,37
Sierra Leone,Africa,2007,42.568,6144562,862.5407561,5299935153.3833275,65,Partly Free,28,37
Singapore,Asia,1952,60.396,1127000,2315.138227,2609160781.829,50,Partly Free,19,31
Singapore,Asia,1957,63.179,1445929,2843.104409,4110927115.000961,50,Partly Free,19,31
Singapore,Asia,1962,65.798,1750200,3674.735572,6431522198.1144,50,Partly Free,19,31
Singapore,Asia,1967,67.946,1977600,4977.41854,9843342904.703999,50,Partly Free,19,31
Singapore,Asia,1972,69.521,2152400,8597.756202,18505810449.1848,50,Partly Free,19,31
Singapore,Asia,1977,70.795,2325300,11210.08948,26066821067.844,50,Partly Free,19,31
Singapore,Asia,1982,71.76,2651869,15169.16112,40226628130.133286,50,Partly Free,19,31
Singapore,Asia,1987,73.56,2794552,18861.53081,52709528648.14712,50,Partly Free,19,31
Singapore,Asia,1992,75.788,3235865,24769.8912,80152023987.888,50,Partly Free,19,31
Singapore,Asia,1997,77.158,3802309,33519.4766,127451407551.4694,50,Partly Free,19,31
Singapore,Asia,2002,78.77,4197776,36023.1054,151216927293.5904,50,Partly Free,19,31
Singapore,Asia,2007,79.972,4553009,47143.17964,214643321189.53677,50,Partly Free,19,31
Slovak Republic,Europe,1952,64.36,3558137,5074.659104,18056332320.32925,NA,NA,NA,NA
Slovak Republic,Europe,1957,67.45,3844277,6093.26298,23424190728.96546,NA,NA,NA,NA
Slovak Republic,Europe,1962,70.33,4237384,7481.107598,31700325638.04363,NA,NA,NA,NA
Slovak Republic,Europe,1967,70.98,4442238,8412.902397,37372114718.244484,NA,NA,NA,NA
Slovak Republic,Europe,1972,70.35,4593433,9674.167626,44437640820.80006,NA,NA,NA,NA
Slovak Republic,Europe,1977,70.45,4827803,10922.66404,52732470220.304115,NA,NA,NA,NA
Slovak Republic,Europe,1982,70.8,5048043,11348.54585,57287947438.27155,NA,NA,NA,NA
Slovak Republic,Europe,1987,71.08,5199318,12037.26758,62585581999.51044,NA,NA,NA,NA
Slovak Republic,Europe,1992,71.38,5302888,9498.467723,50369310506.68402,NA,NA,NA,NA
Slovak Republic,Europe,1997,72.71,5383010,12126.23065,65275620851.2565,NA,NA,NA,NA
Slovak Republic,Europe,2002,73.8,5410052,13638.77837,73786500198.17525,NA,NA,NA,NA
Slovak Republic,Europe,2007,74.663,5447502,18678.31435,101750154778.25371,NA,NA,NA,NA
Slovenia,Europe,1952,65.57,1489518,4215.041741,6278380543.970838,94,Free,39,55
Slovenia,Europe,1957,67.85,1533070,5862.276629,8987280431.62103,94,Free,39,55
Slovenia,Europe,1962,69.15,1582962,7402.303395,11717564986.75599,94,Free,39,55
Slovenia,Europe,1967,69.18,1646912,9405.489397,15490013353.792063,94,Free,39,55
Slovenia,Europe,1972,69.82,1694510,12383.4862,20983941200.761997,94,Free,39,55
Slovenia,Europe,1977,70.97,1746919,15277.03017,26687734267.54623,94,Free,39,55
Slovenia,Europe,1982,71.063,1861252,17866.72175,33254471590.631,94,Free,39,55
Slovenia,Europe,1987,72.25,1945870,18678.53492,36346000744.780396,94,Free,39,55
Slovenia,Europe,1992,73.64,1999210,14214.71681,28418203993.7201,94,Free,39,55
Slovenia,Europe,1997,75.13,2011612,17161.10735,34521489478.548195,94,Free,39,55
Slovenia,Europe,2002,76.66,2011497,20660.01936,41557566962.58192,94,Free,39,55
Slovenia,Europe,2007,77.926,2009245,25768.25759,51774742721.419556,94,Free,39,55
Somalia,Africa,1952,32.978,2526994,1135.749842,2870033036.2349477,7,Not Free,1,6
Somalia,Africa,1957,34.977,2780415,1258.147413,3498171939.316395,7,Not Free,1,6
Somalia,Africa,1962,36.981,3080153,1369.488336,4218233606.5954075,7,Not Free,1,6
Somalia,Africa,1967,38.977,3428839,1284.73318,4405143232.1780195,7,Not Free,1,6
Somalia,Africa,1972,40.973,3840161,1254.576127,4817774314.436447,7,Not Free,1,6
Somalia,Africa,1977,41.974,4353666,1450.992513,6317136770.102657,7,Not Free,1,6
Somalia,Africa,1982,42.955,5828892,1176.807031,6859481088.539652,7,Not Free,1,6
Somalia,Africa,1987,44.501,6921858,1093.244963,7567286393.101254,7,Not Free,1,6
Somalia,Africa,1992,39.658,6099799,926.9602964,5654271489.020423,7,Not Free,1,6
Somalia,Africa,1997,43.795,6633514,930.5964284,6173124436.1413975,7,Not Free,1,6
Somalia,Africa,2002,45.936,7753310,882.0818218,6839053809.780157,7,Not Free,1,6
Somalia,Africa,2007,48.159,9118773,926.1410683,8445270167.805196,7,Not Free,1,6
South Africa,Africa,1952,45.009,14264935,4725.295531,67406033605.50548,79,Free,33,46
South Africa,Africa,1957,47.985,16151549,5487.104219,88625232661.28523,79,Free,33,46
South Africa,Africa,1962,49.951,18356657,5768.729717,105894592740.67607,79,Free,33,46
South Africa,Africa,1967,51.927,20997321,7114.477971,149384977704.5157,79,Free,33,46
South Africa,Africa,1972,53.696,23935810,7765.962636,185884606122.39517,79,Free,33,46
South Africa,Africa,1977,55.527,27129932,8028.651439,217816767591.77216,79,Free,33,46
South Africa,Africa,1982,58.161,31140029,8568.266228,266816058819.64062,79,Free,33,46
South Africa,Africa,1987,60.834,35933379,7825.823398,281208278147.40186,79,Free,33,46
South Africa,Africa,1992,61.888,39964159,7225.069258,288743816612.72406,79,Free,33,46
South Africa,Africa,1997,60.236,42835005,7479.188244,320371065827.6812,79,Free,33,46
South Africa,Africa,2002,53.365,44433622,7710.946444,342625279554.9402,79,Free,33,46
South Africa,Africa,2007,49.339,43997828,9269.657808,407844809855.241,79,Free,33,46
Spain,Europe,1952,64.94,28549870,3834.034742,109461193459.58354,92,Free,38,54
Spain,Europe,1957,66.66,29841614,4564.80241,136221071505.48975,92,Free,38,54
Spain,Europe,1962,69.69,31158061,5693.843879,177409134906.3586,92,Free,38,54
Spain,Europe,1967,71.44,32850275,7993.512294,262589077073.78085,92,Free,38,54
Spain,Europe,1972,73.06,34513161,10638.75131,367176936800.9909,92,Free,38,54
Spain,Europe,1977,74.39,36439000,13236.92117,482340170513.63,92,Free,38,54
Spain,Europe,1982,76.3,37983310,13926.16997,528962031083.20074,92,Free,38,54
Spain,Europe,1987,76.9,38880702,15764.98313,612953611112.5573,92,Free,38,54
Spain,Europe,1992,77.57,39549438,18603.06452,735740746843.7397,92,Free,38,54
Spain,Europe,1997,78.77,39855442,20445.29896,814856426872.9403,92,Free,38,54
Spain,Europe,2002,79.78,40152517,24835.47166,997206698031.1682,92,Free,38,54
Spain,Europe,2007,80.941,40448191,28821.0637,1165759889360.7666,92,Free,38,54
Sri Lanka,Asia,1952,57.593,7982342,1083.53203,8649123231.41426,55,Partly Free,22,33
Sri Lanka,Asia,1957,61.456,9128546,1072.546602,9790790993.50069,55,Partly Free,22,33
Sri Lanka,Asia,1962,62.192,10421936,1074.47196,11198078000.91456,55,Partly Free,22,33
Sri Lanka,Asia,1967,64.266,11737396,1135.514326,13327981307.935097,55,Partly Free,22,33
Sri Lanka,Asia,1972,65.042,13016733,1213.39553,15794445637.40349,55,Partly Free,22,33
Sri Lanka,Asia,1977,65.949,14116836,1348.775651,19040444665.960236,55,Partly Free,22,33
Sri Lanka,Asia,1982,68.757,15410151,1648.079789,25397158408.538136,55,Partly Free,22,33
Sri Lanka,Asia,1987,69.011,16495304,1876.766827,30957839348.480408,55,Partly Free,22,33
Sri Lanka,Asia,1992,70.379,17587060,2153.739222,37877940921.66732,55,Partly Free,22,33
Sri Lanka,Asia,1997,70.457,18698655,2664.477257,49822140983.989334,55,Partly Free,22,33
Sri Lanka,Asia,2002,70.815,19576783,3015.378833,59031417076.43424,55,Partly Free,22,33
Sri Lanka,Asia,2007,72.396,20378239,3970.095407,80903553056.64827,55,Partly Free,22,33
Sudan,Africa,1952,38.635,8504667,1615.991129,13743466427.099043,12,Not Free,2,10
Sudan,Africa,1957,39.624,9753392,1770.337074,17266791454.855007,12,Not Free,2,10
Sudan,Africa,1962,40.87,11183227,1959.593767,21914581924.14611,12,Not Free,2,10
Sudan,Africa,1967,42.858,12716129,1687.997641,21464795754.651688,12,Not Free,2,10
Sudan,Africa,1972,45.083,14597019,1659.652775,24225983090.077724,12,Not Free,2,10
Sudan,Africa,1977,47.8,17104986,2202.988423,37682086133.57707,12,Not Free,2,10
Sudan,Africa,1982,50.338,20367053,1895.544073,38606646598.62687,12,Not Free,2,10
Sudan,Africa,1987,51.744,24725960,1507.819159,37282276212.66764,12,Not Free,2,10
Sudan,Africa,1992,53.556,28227588,1492.197043,42121123344.622284,12,Not Free,2,10
Sudan,Africa,1997,55.373,32160729,1632.210764,52493088051.886955,12,Not Free,2,10
Sudan,Africa,2002,56.369,37090298,1993.398314,73935737498.95758,12,Not Free,2,10
Sudan,Africa,2007,58.556,42292929,2602.394995,110062906753.49036,12,Not Free,2,10
Swaziland,Africa,1952,41.407,290243,1148.376626,333308277.060118,NA,NA,NA,NA
Swaziland,Africa,1957,43.424,326741,1244.708364,406697255.561724,NA,NA,NA,NA
Swaziland,Africa,1962,44.992,370006,1856.182125,686798523.3427501,NA,NA,NA,NA
Swaziland,Africa,1967,46.633,420690,2613.101665,1099305739.4488502,NA,NA,NA,NA
Swaziland,Africa,1972,49.552,480105,3364.836625,1615474887.845625,NA,NA,NA,NA
Swaziland,Africa,1977,52.537,551425,3781.410618,2085164350.03065,NA,NA,NA,NA
Swaziland,Africa,1982,55.561,649901,3895.384018,2531613968.682218,NA,NA,NA,NA
Swaziland,Africa,1987,57.678,779348,3984.839812,3105576937.802576,NA,NA,NA,NA
Swaziland,Africa,1992,58.474,962344,3553.0224,3419229788.5056,NA,NA,NA,NA
Swaziland,Africa,1997,54.289,1054486,3876.76846,4087998066.3115597,NA,NA,NA,NA
Swaziland,Africa,2002,43.869,1130269,4128.116943,4665882609.047667,NA,NA,NA,NA
Swaziland,Africa,2007,39.613,1133066,4513.480643,5114071458.241438,NA,NA,NA,NA
Sweden,Europe,1952,71.86,7124673,8527.844662,60758104611.545525,100,Free,40,60
Sweden,Europe,1957,72.49,7363802,9911.878226,72989108704.37526,100,Free,40,60
Sweden,Europe,1962,73.37,7561588,12329.44192,93230160068.96895,100,Free,40,60
Sweden,Europe,1967,74.16,7867931,15258.29697,120051227737.46907,100,Free,40,60
Sweden,Europe,1972,74.72,8122293,17832.02464,144836928909.29953,100,Free,40,60
Sweden,Europe,1977,75.44,8251648,18855.72521,155590807217.6461,100,Free,40,60
Sweden,Europe,1982,76.42,8325260,20667.38125,172061322425.375,100,Free,40,60
Sweden,Europe,1987,77.19,8421403,23586.92927,198635036915.1658,100,Free,40,60
Sweden,Europe,1992,78.16,8718867,23880.01683,208206690698.53162,100,Free,40,60
Sweden,Europe,1997,79.39,8897619,25266.59499,224812535648.32883,100,Free,40,60
Sweden,Europe,2002,80.04,8954175,29341.63093,262730098132.63275,100,Free,40,60
Sweden,Europe,2007,80.884,9031088,33859.74835,305790367006.70483,100,Free,40,60
Switzerland,Europe,1952,69.62,4815000,14734.23275,70945330691.25,96,Free,39,57
Switzerland,Europe,1957,70.56,5126000,17909.48973,91804044355.98001,96,Free,39,57
Switzerland,Europe,1962,71.32,5666000,20431.0927,115762571238.20001,96,Free,39,57
Switzerland,Europe,1967,72.77,6063000,22966.14432,139243733012.16,96,Free,39,57
Switzerland,Europe,1972,73.78,6401400,27195.11304,174086796614.256,96,Free,39,57
Switzerland,Europe,1977,75.39,6316424,26982.29052,170431587415.50046,96,Free,39,57
Switzerland,Europe,1982,76.21,6468126,28397.71512,183679999508.26514,96,Free,39,57
Switzerland,Europe,1987,77.41,6649942,30281.70459,201371579184.6338,96,Free,39,57
Switzerland,Europe,1992,78.03,6995447,31871.5303,222955601022.5441,96,Free,39,57
Switzerland,Europe,1997,79.37,7193761,32135.32301,231173833391.7406,96,Free,39,57
Switzerland,Europe,2002,80.62,7361757,34480.95771,253840431788.29648,96,Free,39,57
Switzerland,Europe,2007,81.701,7554661,37506.41907,283348281397.7853,96,Free,39,57
Syria,Asia,1952,45.883,3661549,1643.485354,6017702154.453345,0,Not Free,-3,3
Syria,Asia,1957,48.284,4149908,2117.234893,8786330020.339844,0,Not Free,-3,3
Syria,Asia,1962,50.305,4834621,2193.037133,10602503376.981592,0,Not Free,-3,3
Syria,Asia,1967,53.655,5680812,1881.923632,10690854351.749184,0,Not Free,-3,3
Syria,Asia,1972,57.296,6701172,2571.423014,17231547901.572407,0,Not Free,-3,3
Syria,Asia,1977,61.195,7932503,3195.484582,25348191033.168747,0,Not Free,-3,3
Syria,Asia,1982,64.59,9410494,3761.837715,35400751245.98121,0,Not Free,-3,3
Syria,Asia,1987,66.974,11242847,3116.774285,35041416419.7894,0,Not Free,-3,3
Syria,Asia,1992,69.249,13219062,3340.542768,44158841963.84361,0,Not Free,-3,3
Syria,Asia,1997,71.527,15081016,4014.238972,60538802164.55556,0,Not Free,-3,3
Syria,Asia,2002,73.053,17155814,4090.925331,70183154066.52443,0,Not Free,-3,3
Syria,Asia,2007,74.143,19314747,4184.548089,80823487648.36848,0,Not Free,-3,3
Taiwan,Asia,1952,58.5,8550362,1206.947913,10319841571.294506,93,Free,37,56
Taiwan,Asia,1957,62.4,10164215,1507.86129,15326226341.73735,93,Free,37,56
Taiwan,Asia,1962,65.2,11918938,1822.879028,21726782116.232265,93,Free,37,56
Taiwan,Asia,1967,67.5,13648692,2643.858681,36085212828.495255,93,Free,37,56
Taiwan,Asia,1972,69.39,15226039,4062.523897,61856147294.153984,93,Free,37,56
Taiwan,Asia,1977,70.59,16785196,5596.519826,93938682197.2959,93,Free,37,56
Taiwan,Asia,1982,72.16,18501390,7426.354774,137397885952.13586,93,Free,37,56
Taiwan,Asia,1987,73.4,19757799,11054.56175,218413809089.58826,93,Free,37,56
Taiwan,Asia,1992,74.26,20686918,15215.6579,314765067293.3522,93,Free,37,56
Taiwan,Asia,1997,75.25,21628605,20206.82098,437045349282.13293,93,Free,37,56
Taiwan,Asia,2002,76.99,22454239,23235.42329,521733747819.8263,93,Free,37,56
Taiwan,Asia,2007,78.4,23174294,28718.27684,665525790663.5509,93,Free,37,56
Tanzania,Africa,1952,41.215,8322925,716.6500721,5964624801.332892,40,Partly Free,17,23
Tanzania,Africa,1957,42.974,9452826,698.5356073,6603135550.61123,40,Partly Free,17,23
Tanzania,Africa,1962,44.246,10863958,722.0038073,7843819038.347293,40,Partly Free,17,23
Tanzania,Africa,1967,45.757,12607312,848.2186575,10693757259.323639,40,Partly Free,17,23
Tanzania,Africa,1972,47.62,14706593,915.9850592,13471019459.735306,40,Partly Free,17,23
Tanzania,Africa,1977,49.919,17129565,962.4922932,16487074298.368458,40,Partly Free,17,23
Tanzania,Africa,1982,50.608,19844382,874.2426069,17348804251.999435,40,Partly Free,17,23
Tanzania,Africa,1987,51.535,23040630,831.8220794,19165704757.286022,40,Partly Free,17,23
Tanzania,Africa,1992,50.44,26605473,825.682454,21967672236.47074,40,Partly Free,17,23
Tanzania,Africa,1997,48.466,30686889,789.1862231,24217670028.598938,40,Partly Free,17,23
Tanzania,Africa,2002,49.651,34593779,899.0742111,31102374563.392746,40,Partly Free,17,23
Tanzania,Africa,2007,52.517,38139640,1107.482182,42238971727.89448,40,Partly Free,17,23
Thailand,Asia,1952,50.848,21289402,757.7974177,16133053859.977215,32,Partly Free,6,26
Thailand,Asia,1957,53.63,25041917,793.5774148,19872699754.496174,32,Partly Free,6,26
Thailand,Asia,1962,56.061,29263397,1002.199172,29327752243.30728,32,Partly Free,6,26
Thailand,Asia,1967,58.285,34024249,1295.46066,44077076065.54434,32,Partly Free,6,26
Thailand,Asia,1972,60.405,39276153,1524.358936,59870954797.25321,32,Partly Free,6,26
Thailand,Asia,1977,62.494,44148285,1961.224635,86584704135.00098,32,Partly Free,6,26
Thailand,Asia,1982,64.597,48827160,2393.219781,116854125162.05196,32,Partly Free,6,26
Thailand,Asia,1987,66.084,52910342,2982.653773,157813231197.02036,32,Partly Free,6,26
Thailand,Asia,1992,67.298,56667095,4616.896545,261626115120.68677,32,Partly Free,6,26
Thailand,Asia,1997,67.521,60216677,5852.625497,352425659154.8135,32,Partly Free,6,26
